date,median,var,0.95_low,0.95_high,0.5_low,0.5_high
2021-06-18,0.8682122,Other,0.86067945,0.8752416,0.86555445,0.8706703
2021-06-19,0.8647391,Other,0.8570407,0.87177294,0.8620714,0.86715245
2021-06-20,0.86118054,Other,0.85354406,0.8682599,0.85855234,0.86371344
2021-06-21,0.8576581,Other,0.8500388,0.8647401,0.85501254,0.8601954
2021-06-22,0.85416615,Other,0.8463726,0.86130214,0.8515351,0.85674214
2021-06-23,0.8506892,Other,0.84292924,0.85787016,0.8480625,0.853281
2021-06-24,0.8472307,Other,0.83942944,0.8545536,0.8446039,0.8498937
2021-06-25,0.84386456,Other,0.8359462,0.8512451,0.8412111,0.8465386
2021-06-26,0.8404348,Other,0.8324281,0.8479413,0.83783615,0.84315157
2021-06-27,0.83705854,Other,0.82894903,0.844632,0.8343536,0.83975565
2021-06-28,0.83368886,Other,0.825368,0.8412596,0.83086437,0.83637166
2021-06-29,0.8303492,Other,0.82177204,0.8379,0.82742363,0.8330377
2021-06-30,0.8269961,Other,0.8183845,0.83476794,0.8240262,0.8297039
2021-07-01,0.823612,Other,0.81493956,0.83159727,0.82059,0.8263708
2021-07-02,0.8202183,Other,0.81125635,0.82837427,0.81722534,0.823056
2021-07-03,0.8169061,Other,0.80770344,0.82515323,0.8138299,0.81983566
2021-07-04,0.81358045,Other,0.8041716,0.8220122,0.8104652,0.81660384
2021-07-05,0.8102124,Other,0.8007146,0.8188711,0.80708843,0.8134627
2021-07-06,0.806846,Other,0.797175,0.8157036,0.803715,0.81029564
2021-07-07,0.8036047,Other,0.7936327,0.8125473,0.8003415,0.8071392
2021-07-08,0.8003894,Other,0.79007083,0.8094081,0.7970018,0.8039727
2021-07-09,0.79715693,Other,0.7866819,0.8062706,0.7937056,0.80081147
2021-07-10,0.79399335,Other,0.7832557,0.80315167,0.7904005,0.79760724
2021-07-11,0.7908169,Other,0.7797391,0.8001319,0.7870862,0.7944635
2021-07-12,0.78763115,Other,0.77623767,0.79716957,0.7837657,0.79130864
2021-07-13,0.784411,Other,0.7727334,0.79420197,0.78048307,0.7881462
2021-07-14,0.7812653,Other,0.7693093,0.79126465,0.77722085,0.7850605
2021-07-15,0.77809733,Other,0.76601946,0.7882564,0.77405363,0.7819477
2021-07-16,0.7749432,Other,0.76274365,0.7852586,0.77084106,0.77888346
2021-07-17,0.77185297,Other,0.7594531,0.78226703,0.76763046,0.7758098
2021-07-18,0.76871,Other,0.75606465,0.7792913,0.76443154,0.77278525
2021-07-19,0.76561284,Other,0.75278777,0.77637976,0.7612661,0.7697629
2021-07-20,0.7625698,Other,0.74945843,0.7735437,0.7581173,0.76665926
2021-07-21,0.7595906,Other,0.74605125,0.77055436,0.75497663,0.7636426
2021-07-22,0.7565416,Other,0.7428479,0.7676676,0.75181687,0.7606869
2021-07-23,0.7593318,Other,0.74606013,0.77013683,0.7547364,0.7633949
2021-07-24,0.76201546,Other,0.74919766,0.7727459,0.7574887,0.7660245
2021-07-25,0.7648204,Other,0.7522722,0.77534014,0.7605421,0.7687403
2021-07-26,0.76767385,Other,0.7555103,0.7779339,0.7635197,0.77138066
2021-07-27,0.7704915,Other,0.7587461,0.7805746,0.76635885,0.77412134
2021-07-28,0.7734045,Other,0.7618814,0.7832486,0.7692096,0.7768775
2021-07-29,0.77626884,Other,0.76512116,0.7859317,0.7721299,0.77957594
2021-07-30,0.77914417,Other,0.768292,0.78861815,0.77511656,0.7823488
2021-07-31,0.7819836,Other,0.7716009,0.79131263,0.7781611,0.7851175
2021-08-01,0.78479433,Other,0.7746461,0.7940382,0.7812164,0.78791285
2021-08-02,0.7876839,Other,0.77762383,0.79674065,0.78425044,0.7908136
2021-08-03,0.79061556,Other,0.78080386,0.7995077,0.7872091,0.7936607
2021-08-04,0.79357475,Other,0.7839361,0.80222625,0.7902181,0.7965013
2021-08-05,0.7964751,Other,0.7872679,0.8049749,0.79323345,0.7994753
2021-08-06,0.7994609,Other,0.79013556,0.8077342,0.7962699,0.8023575
2021-08-07,0.80246127,Other,0.79313755,0.8105893,0.7992593,0.80527836
2021-08-08,0.8053976,Other,0.79593855,0.81349236,0.8022277,0.8081288
2021-08-09,0.8083395,Other,0.79905444,0.81637025,0.80529475,0.8110945
2021-08-10,0.811308,Other,0.8024387,0.819398,0.8082863,0.81406134
2021-08-11,0.81424546,Other,0.8053664,0.82250357,0.811286,0.81716406
2021-08-12,0.81729525,Other,0.8084374,0.8256152,0.81430256,0.8202694
2021-08-13,0.820315,Other,0.81122524,0.828874,0.81730145,0.8233042
2021-08-14,0.8232887,Other,0.8141413,0.8321158,0.8203862,0.82625115
2021-08-15,0.82626134,Other,0.816941,0.8352519,0.8233631,0.82929486
2021-08-16,0.8293091,Other,0.8197163,0.8381519,0.8263627,0.8324009
2021-08-17,0.8324011,Other,0.82258344,0.84155697,0.82937306,0.83547795
2021-08-18,0.83552897,Other,0.825746,0.8449295,0.8323058,0.83870655
2021-08-19,0.8386606,Other,0.82866555,0.8484488,0.8353636,0.84190625
2021-08-20,0.8417715,Other,0.83131593,0.8519986,0.83830786,0.84509873
2021-08-21,0.8448677,Other,0.8339453,0.8555647,0.8412968,0.84831285
2021-08-22,0.8480439,Other,0.836734,0.85895896,0.84432536,0.85153836
2021-08-23,0.8511825,Other,0.8393783,0.8624983,0.8473487,0.85487366
2021-08-24,0.85431445,Other,0.8421872,0.86600727,0.85030127,0.85821843
2021-08-25,0.8574234,Other,0.8448545,0.86976516,0.8534125,0.8615788
2021-08-26,0.86055005,Other,0.84753495,0.8735369,0.8564265,0.8649378
2021-08-27,0.8636972,Other,0.85051745,0.87719655,0.8593981,0.86832607
2021-08-28,0.86689,Other,0.8532097,0.8808486,0.86237,0.87172145
2021-08-29,0.87017834,Other,0.8558863,0.88459736,0.86545247,0.87508976
2021-08-30,0.87339175,Other,0.8585577,0.88833827,0.868469,0.8785358
2021-08-31,0.8766566,Other,0.8612374,0.89205563,0.8714752,0.8818758
2021-09-01,0.87980443,Other,0.8639264,0.8956968,0.874549,0.8853472
2021-09-02,0.88303614,Other,0.86662287,0.8993382,0.8776372,0.8888272
2021-09-03,0.8862524,Other,0.8693276,0.9032357,0.8807371,0.8923593
2021-09-04,0.8895369,Other,0.8720412,0.90692014,0.8838406,0.8958493
2021-09-05,0.89288366,Other,0.8747661,0.9106144,0.8869266,0.8993553
2021-09-06,0.89622283,Other,0.8775359,0.9144071,0.88999486,0.90278053
2021-09-07,0.8995906,Other,0.8803144,0.91818845,0.8931775,0.90629786
2021-09-08,0.90295875,Other,0.8829835,0.9220315,0.8962748,0.9098642
2021-09-09,0.9063068,Other,0.88573605,0.9259454,0.8994218,0.9133347
2021-09-10,0.90963817,Other,0.88850045,0.9300972,0.9024944,0.91682327
2021-09-11,0.9130392,Other,0.8912149,0.9339936,0.90556264,0.92036057
2021-09-12,0.916358,Other,0.8939868,0.938075,0.9086596,0.92402434
2021-09-13,0.91975194,Other,0.896731,0.94229174,0.9118277,0.9276515
2021-09-14,0.9231256,Other,0.89952505,0.9463954,0.9149483,0.9313028
2021-09-15,0.92660916,Other,0.90232027,0.95051533,0.91809547,0.9349494
2021-09-16,0.9300717,Other,0.9050907,0.9546446,0.9212719,0.93857753
2021-09-17,0.9334798,Other,0.90787446,0.9587917,0.92443496,0.9422531
2021-09-18,0.93692243,Other,0.9106667,0.96298563,0.9276699,0.9458751
2021-09-19,0.940404,Other,0.91356623,0.9672401,0.9308778,0.9495817
2021-09-20,0.9439862,Other,0.91644496,0.97151333,0.9340969,0.9532444
2021-09-21,0.9475994,Other,0.9192776,0.9756765,0.93737066,0.95697546
2021-09-22,0.9511539,Other,0.9220332,0.9798572,0.9406034,0.96077365
2021-09-23,0.9547082,Other,0.924797,0.98420525,0.94390833,0.9645281
2021-09-24,0.9582633,Other,0.9275838,0.98836607,0.9471396,0.9683666
2021-09-25,0.9617963,Other,0.9304319,0.99285567,0.9503474,0.9722177
2021-09-26,0.96536654,Other,0.9332882,0.9973635,0.95364624,0.97599125
2021-09-27,0.9689894,Other,0.93615353,1.0018396,0.956944,0.97985464
2021-09-28,0.9719868,Other,0.9399823,1.004345,0.9605142,0.9827325
2021-09-29,0.97541463,Other,0.9436105,1.0070901,0.9642937,0.9853873
2021-09-30,0.9785393,Other,0.94824284,1.0105335,0.96784836,0.988747
2021-10-01,0.9817176,Other,0.95196414,1.0134536,0.9714218,0.9918267
2021-10-02,0.98464143,Other,0.95384413,1.0171807,0.9745878,0.99555475
2021-10-03,0.98793894,Other,0.95661604,1.0220381,0.9769534,0.9993643
2021-10-04,0.99123156,Other,0.95842797,1.0257711,0.97996724,1.0029968
2021-10-05,0.99491566,Other,0.9584034,1.03161,0.9828664,1.0071172
2021-10-06,0.99813926,Other,0.95890146,1.0379364,0.98510265,1.0115516
2021-10-07,1.0020041,Other,0.9581007,1.0437763,0.9878094,1.0161657
2021-10-08,1.0055583,Other,0.9587595,1.0497438,0.989896,1.0209165
2021-10-09,1.0091498,Other,0.9596069,1.0554982,0.99197215,1.0250273
2021-10-10,1.0127833,Other,0.96053267,1.0631893,0.9939986,1.0289657
2021-10-11,1.0160434,Other,0.9602864,1.0696498,0.99564785,1.0329001
2021-10-12,1.0197521,Other,0.96047527,1.0770427,0.99734116,1.038132
2021-10-13,1.023114,Other,0.96114624,1.0845737,0.9995121,1.0425651
2021-10-14,1.0265073,Other,0.9607004,1.0919502,1.0016853,1.0475649
2021-10-15,1.0299754,Other,0.95998454,1.0995774,1.0033846,1.0526917
2021-10-16,1.0336435,Other,0.9592912,1.1066906,1.005495,1.0572886
2021-10-17,1.0368898,Other,0.9589107,1.1142665,1.007388,1.0618787
2021-10-18,1.0409768,Other,0.9589359,1.1224247,1.0093613,1.0663676
2021-10-19,1.0445621,Other,0.95811456,1.1308777,1.0116403,1.0715635
2021-10-20,1.0477638,Other,0.9569614,1.1391603,1.0135868,1.0770111
2021-10-21,1.0515412,Other,0.9557556,1.1470046,1.0154625,1.0824568
2021-10-22,1.0553294,Other,0.9550337,1.1549093,1.01737,1.0875632
2021-10-23,1.0587134,Other,0.9543256,1.1633167,1.0190167,1.0930529
2021-10-24,1.0627091,Other,0.9536316,1.1721545,1.0209181,1.0986226
2021-10-25,1.0665014,Other,0.9529381,1.181115,1.0235082,1.1043036
2021-10-26,1.0701983,Other,0.9522451,1.189696,1.0256299,1.109731
2021-10-27,1.0739231,Other,0.9515527,1.1983391,1.027885,1.1150687
2021-10-28,1.0774324,Other,0.9509029,1.2070419,1.0293585,1.1206887
2021-10-29,1.0811266,Other,0.95014596,1.2157855,1.0313902,1.1253581
2021-10-30,1.0843639,Other,0.9494375,1.2245926,1.0333102,1.1310945
2021-10-31,1.0877817,Other,0.9487295,1.2332848,1.0352583,1.1369375
2021-11-01,1.0913959,Other,0.9480332,1.2417773,1.0370605,1.1430033
