Dates;age_group;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
28/04/2020;20-39;181;0;0;0;181;8;0;0;0;8;0;0;0;0;0
28/04/2020;40-49;49;0;0;0;49;4;0;0;0;4;0;0;0;0;0
28/04/2020;50-59;39;0;0;0;39;4;0;0;0;4;2;0;0;0;2
28/04/2020;60-69;21;0;0;0;21;6;0;0;0;6;3;0;0;0;3
28/04/2020;70-80+;29;0;0;0;29;8;0;0;0;8;8;0;0;0;8
29/04/2020;0-19;37;0;0;0;37;4;0;0;0;4;1;0;0;0;1
29/04/2020;20-39;95;0;0;0;95;6;0;0;0;6;3;0;0;0;3
29/04/2020;40-49;31;0;0;0;31;11;0;0;0;11;6;0;0;0;6
29/04/2020;50-59;38;0;0;0;38;9;0;0;0;9;1;0;0;0;1
29/04/2020;60-69;28;0;0;0;28;7;0;0;0;7;4;0;0;0;4
29/04/2020;70-80+;31;0;0;0;31;16;0;0;0;16;6;0;0;0;6
30/04/2020;0-19;40;0;0;0;40;1;0;0;0;1;1;0;0;0;1
30/04/2020;20-39;127;0;0;0;127;17;0;0;0;17;1;0;0;0;1
30/04/2020;40-49;52;0;0;0;52;9;0;0;0;9;3;0;0;0;3
30/04/2020;50-59;37;0;0;0;37;12;0;0;0;12;4;0;0;0;4
30/04/2020;60-69;28;0;0;0;28;15;0;0;0;15;5;0;0;0;5
30/04/2020;70-80+;26;0;0;0;26;17;0;0;0;17;12;0;0;0;12
1/05/2020;0-19;54;0;0;0;54;3;0;0;0;3;0;0;0;0;0
1/05/2020;20-39;224;0;0;0;224;4;0;0;0;4;2;0;0;0;2
1/05/2020;40-49;83;0;0;0;83;11;0;0;0;11;1;0;0;0;1
1/05/2020;50-59;55;0;0;0;55;7;0;0;0;7;0;0;0;0;0
1/05/2020;60-69;38;0;0;0;38;13;0;0;0;13;0;0;0;0;0
1/05/2020;70-80+;25;0;0;0;25;17;0;0;0;17;10;0;0;0;10
2/05/2020;0-19;32;0;0;0;32;3;0;0;0;3;2;0;0;0;2
2/05/2020;20-39;124;0;0;0;124;17;0;0;0;17;2;0;0;0;2
2/05/2020;40-49;43;0;0;0;43;7;0;0;0;7;3;0;0;0;3
2/05/2020;50-59;34;0;0;0;34;20;0;0;0;20;1;0;0;0;1
2/05/2020;60-69;17;0;0;0;17;10;0;0;0;10;5;0;0;0;5
2/05/2020;70-80+;31;0;0;0;31;15;0;0;0;15;8;0;0;0;8
3/05/2020;0-19;54;0;0;0;54;1;0;0;0;1;0;0;0;0;0
3/05/2020;20-39;227;0;0;0;227;11;0;0;0;11;2;0;0;0;2
3/05/2020;40-49;60;0;0;0;60;6;0;0;0;6;0;0;0;0;0
3/05/2020;50-59;37;0;0;0;37;8;0;0;0;8;3;0;0;0;3
3/05/2020;60-69;15;0;0;0;15;14;0;0;0;14;3;0;0;0;3
3/05/2020;70-80+;28;0;0;0;28;10;0;0;0;10;11;0;0;0;11
4/05/2020;0-19;61;0;0;0;61;1;0;0;0;1;0;0;0;0;0
4/05/2020;20-39;118;0;0;0;118;12;0;0;0;12;1;0;0;0;1
4/05/2020;40-49;54;0;0;0;54;7;0;0;0;7;3;0;0;0;3
4/05/2020;50-59;35;0;0;0;35;13;0;0;0;13;3;0;0;0;3
4/05/2020;60-69;17;0;0;0;17;14;0;0;0;14;6;0;0;0;6
4/05/2020;70-80+;23;0;0;0;23;18;0;0;0;18;8;0;0;0;8
5/05/2020;0-19;75;0;0;0;75;2;0;0;0;2;0;0;0;0;0
5/05/2020;20-39;296;0;0;0;296;19;0;0;0;19;2;0;0;0;2
5/05/2020;40-49;108;0;0;0;108;8;0;0;0;8;0;0;0;0;0
5/05/2020;50-59;75;0;0;0;75;11;0;0;0;11;2;0;0;0;2
5/05/2020;60-69;49;0;0;0;49;16;0;0;0;16;2;0;0;0;2
5/05/2020;70-80+;39;0;0;0;39;18;0;0;0;18;14;0;0;0;14
6/05/2020;0-19;37;0;0;0;37;9;0;0;0;9;0;0;0;0;0
6/05/2020;20-39;142;0;0;0;142;7;0;0;0;7;0;0;0;0;0
6/05/2020;40-49;64;0;0;0;64;6;0;0;0;6;3;0;0;0;3
6/05/2020;50-59;52;0;0;0;52;17;0;0;0;17;6;0;0;0;6
6/05/2020;60-69;31;0;0;0;31;10;0;0;0;10;1;0;0;0;1
6/05/2020;70-80+;26;0;0;0;26;21;0;0;0;21;15;0;0;0;15
7/05/2020;0-19;60;0;0;0;60;2;0;0;0;2;1;0;0;0;1
7/05/2020;20-39;220;0;0;0;220;16;0;0;0;16;1;0;0;0;1
7/05/2020;40-49;93;0;0;0;93;5;0;0;0;5;3;0;0;0;3
7/05/2020;50-59;69;0;0;0;69;15;0;0;0;15;5;0;0;0;5
7/05/2020;60-69;23;0;0;0;23;18;0;0;0;18;9;0;0;0;9
7/05/2020;70-80+;33;0;0;0;33;22;0;0;0;22;9;0;0;0;9
8/05/2020;0-19;55;0;0;0;55;4;0;0;0;4;0;0;0;0;0
8/05/2020;20-39;282;0;0;0;282;18;0;0;0;18;0;0;0;0;0
8/05/2020;40-49;100;0;0;0;100;10;0;0;0;10;1;0;0;0;1
8/05/2020;50-59;74;0;0;0;74;19;0;0;0;19;1;0;0;0;1
8/05/2020;60-69;32;0;0;0;32;10;0;0;0;10;4;0;0;0;4
8/05/2020;70-80+;51;0;0;0;51;23;0;0;0;23;16;0;0;0;16
9/05/2020;0-19;55;0;0;0;55;4;0;0;0;4;0;0;0;0;0
9/05/2020;20-39;205;0;0;0;205;9;0;0;0;9;4;0;0;0;4
9/05/2020;40-49;80;0;0;0;80;12;0;0;0;12;2;0;0;0;2
9/05/2020;50-59;50;0;0;0;50;19;0;0;0;19;4;0;0;0;4
9/05/2020;60-69;31;0;0;0;31;12;0;0;0;12;4;0;0;0;4
9/05/2020;70-80+;25;0;0;0;25;21;0;0;0;21;6;0;0;0;6
10/05/2020;0-19;57;0;0;0;57;4;0;0;0;4;0;0;0;0;0
10/05/2020;20-39;265;0;0;0;265;18;0;0;0;18;0;0;0;0;0
10/05/2020;40-49;93;0;0;0;93;9;0;0;0;9;0;0;0;0;0
10/05/2020;50-59;75;0;0;0;75;17;0;0;0;17;4;0;0;0;4
10/05/2020;60-69;41;0;0;0;41;19;0;0;0;19;4;0;0;0;4
10/05/2020;70-80+;43;0;0;0;43;23;0;0;0;23;11;0;0;0;11
11/05/2020;0-19;69;0;0;0;69;9;0;0;0;9;0;0;0;0;0
11/05/2020;20-39;253;0;0;0;253;21;0;0;0;21;2;0;0;0;2
11/05/2020;40-49;68;0;0;0;68;15;0;0;0;15;2;0;0;0;2
11/05/2020;50-59;83;0;0;0;83;17;0;0;0;17;5;0;0;0;5
11/05/2020;60-69;43;0;0;0;43;11;0;0;0;11;8;0;0;0;8
11/05/2020;70-80+;38;0;0;0;38;28;0;0;0;28;17;0;0;0;17
12/05/2020;0-19;95;0;0;0;95;3;0;0;0;3;0;0;0;0;0
12/05/2020;20-39;289;0;0;0;289;11;0;0;0;11;2;0;0;0;2
12/05/2020;40-49;89;0;0;0;89;11;0;0;0;11;2;0;0;0;2
12/05/2020;50-59;91;0;0;0;91;18;0;0;0;18;1;0;0;0;1
12/05/2020;60-69;49;0;0;0;49;16;0;0;0;16;2;0;0;0;2
12/05/2020;70-80+;53;0;0;0;53;30;0;0;0;30;6;0;0;0;6
13/05/2020;0-19;93;0;0;0;93;3;0;0;0;3;0;0;0;0;0
13/05/2020;20-39;275;0;0;0;275;13;0;0;0;13;0;0;0;0;0
13/05/2020;40-49;89;0;0;0;89;12;0;0;0;12;0;0;0;0;0
13/05/2020;50-59;72;0;0;0;72;23;0;0;0;23;5;0;0;0;5
13/05/2020;60-69;56;0;0;0;56;22;0;0;0;22;3;0;0;0;3
13/05/2020;70-80+;68;0;0;0;68;17;0;0;0;17;6;0;0;0;6
14/05/2020;0-19;81;0;0;0;81;8;0;0;0;8;0;0;0;0;0
14/05/2020;20-39;314;0;0;0;314;17;0;0;0;17;0;0;0;0;0
14/05/2020;40-49;101;0;0;0;101;14;0;0;0;14;2;0;0;0;2
14/05/2020;50-59;82;0;0;0;82;15;0;0;0;15;2;0;0;0;2
14/05/2020;60-69;52;0;0;0;52;11;0;0;0;11;7;0;0;0;7
14/05/2020;70-80+;51;0;0;0;51;27;0;0;0;27;12;0;0;0;12
15/05/2020;0-19;89;0;0;0;89;6;0;0;0;6;0;0;0;0;0
15/05/2020;20-39;272;0;0;0;272;19;0;0;0;19;4;0;0;0;4
15/05/2020;40-49;86;0;0;0;86;17;0;0;0;17;0;0;0;0;0
15/05/2020;50-59;72;0;0;0;72;16;0;0;0;16;4;0;0;0;4
15/05/2020;60-69;49;0;0;0;49;16;0;0;0;16;6;0;0;0;6
15/05/2020;70-80+;35;0;0;0;35;30;0;0;0;30;13;0;0;0;13
16/05/2020;0-19;95;0;0;0;95;1;0;0;0;1;1;0;0;0;1
16/05/2020;20-39;294;0;0;0;294;14;0;0;0;14;1;0;0;0;1
16/05/2020;40-49;115;0;0;0;115;16;0;0;0;16;2;0;0;0;2
16/05/2020;50-59;104;0;0;0;104;19;0;0;0;19;7;0;0;0;7
16/05/2020;60-69;62;0;0;0;62;30;0;0;0;30;0;0;0;0;0
16/05/2020;70-80+;58;0;0;0;58;29;0;0;0;29;9;0;0;0;9
17/05/2020;0-19;115;0;0;0;115;8;0;0;0;8;0;0;0;0;0
17/05/2020;20-39;265;0;0;0;265;12;0;0;0;12;1;0;0;0;1
17/05/2020;40-49;107;0;0;0;107;17;0;0;0;17;0;0;0;0;0
17/05/2020;50-59;70;0;0;0;70;18;0;0;0;18;4;0;0;0;4
17/05/2020;60-69;46;0;0;0;46;21;0;0;0;21;12;0;0;0;12
17/05/2020;70-80+;41;0;0;0;41;19;0;0;0;19;9;0;0;0;9
18/05/2020;0-19;137;0;0;0;137;3;0;0;0;3;0;0;0;0;0
18/05/2020;20-39;322;0;0;0;322;25;0;0;0;25;0;0;0;0;0
18/05/2020;40-49;94;0;0;0;94;18;0;0;0;18;3;0;0;0;3
18/05/2020;50-59;87;0;0;0;87;18;0;0;0;18;2;0;0;0;2
18/05/2020;60-69;47;0;0;0;47;19;0;0;0;19;7;0;0;0;7
18/05/2020;70-80+;37;0;0;0;37;31;0;0;0;31;16;0;0;0;16
19/05/2020;0-19;94;0;0;0;94;4;0;0;0;4;0;0;0;0;0
19/05/2020;20-39;277;0;0;0;277;12;0;0;0;12;0;0;0;0;0
19/05/2020;40-49;106;0;0;0;106;13;0;0;0;13;1;0;0;0;1
19/05/2020;50-59;85;0;0;0;85;17;0;0;0;17;5;0;0;0;5
19/05/2020;60-69;38;0;0;0;38;24;0;0;0;24;9;0;0;0;9
19/05/2020;70-80+;46;0;0;0;46;33;0;0;0;33;17;0;0;0;17
20/05/2020;0-19;99;0;0;0;99;3;0;0;0;3;0;0;0;0;0
20/05/2020;20-39;359;0;0;0;359;15;0;0;0;15;3;0;0;0;3
20/05/2020;40-49;123;0;0;0;123;23;0;0;0;23;1;0;0;0;1
20/05/2020;50-59;88;0;0;0;88;29;0;0;0;29;5;0;0;0;5
20/05/2020;60-69;58;0;0;0;58;28;0;0;0;28;6;0;0;0;6
20/05/2020;70-80+;51;0;0;0;51;39;0;0;0;39;17;0;0;0;17
21/05/2020;0-19;89;0;0;0;89;3;0;0;0;3;2;0;0;0;2
21/05/2020;20-39;289;0;0;0;289;21;0;0;0;21;1;0;0;0;1
21/05/2020;40-49;94;0;0;0;94;18;0;0;0;18;1;0;0;0;1
21/05/2020;50-59;99;0;0;0;99;21;0;0;0;21;8;0;0;0;8
21/05/2020;60-69;44;0;0;0;44;27;0;0;0;27;2;0;0;0;2
21/05/2020;70-80+;35;0;0;0;35;37;0;0;0;37;17;0;0;0;17
22/05/2020;0-19;97;0;0;0;97;5;0;0;0;5;0;0;0;0;0
22/05/2020;20-39;387;0;0;0;387;15;0;0;0;15;3;0;0;0;3
22/05/2020;40-49;147;0;0;0;147;13;0;0;0;13;3;0;0;0;3
22/05/2020;50-59;90;0;0;0;90;20;0;0;0;20;6;0;0;0;6
22/05/2020;60-69;52;0;0;0;52;27;0;0;0;27;6;0;0;0;6
22/05/2020;70-80+;47;0;0;0;47;25;0;0;0;25;28;0;0;0;28
23/05/2020;0-19;112;0;0;0;112;6;0;0;0;6;0;0;0;0;0
23/05/2020;20-39;459;0;0;0;459;23;0;0;0;23;3;0;0;0;3
23/05/2020;40-49;173;0;0;0;173;18;0;0;0;18;4;0;0;0;4
23/05/2020;50-59;120;0;0;0;120;34;0;0;0;34;4;0;0;0;4
23/05/2020;60-69;80;0;0;0;80;36;0;0;0;36;15;0;0;0;15
23/05/2020;70-80+;75;0;0;0;75;39;0;0;0;39;19;0;0;0;19
24/05/2020;0-19;115;0;0;0;115;1;0;0;0;1;0;0;0;0;0
24/05/2020;20-39;476;0;0;0;476;24;0;0;0;24;1;0;0;0;1
24/05/2020;40-49;166;0;0;0;166;19;0;0;0;19;5;0;0;0;5
24/05/2020;50-59;125;0;0;0;125;25;0;0;0;25;6;0;0;0;6
24/05/2020;60-69;67;0;0;0;67;31;0;0;0;31;8;0;0;0;8
24/05/2020;70-80+;62;0;0;0;62;42;0;0;0;42;22;0;0;0;22
25/05/2020;0-19;76;0;0;0;76;3;0;0;0;3;0;0;0;0;0
25/05/2020;20-39;420;0;0;0;420;27;0;0;0;27;2;0;0;0;2
25/05/2020;40-49;105;0;0;0;105;18;0;0;0;18;0;0;0;0;0
25/05/2020;50-59;106;0;0;0;106;26;0;0;0;26;4;0;0;0;4
25/05/2020;60-69;62;0;0;0;62;20;0;0;0;20;6;0;0;0;6
25/05/2020;70-80+;36;0;0;0;36;39;0;0;0;39;16;0;0;0;16
26/05/2020;0-19;142;0;0;0;142;3;0;0;0;3;1;0;0;0;1
26/05/2020;20-39;448;0;0;0;448;17;0;0;0;17;1;0;0;0;1
26/05/2020;40-49;168;0;0;0;168;20;0;0;0;20;0;0;0;0;0
26/05/2020;50-59;139;0;0;0;139;18;0;0;0;18;5;0;0;0;5
26/05/2020;60-69;80;0;0;0;80;28;0;0;0;28;8;0;0;0;8
26/05/2020;70-80+;54;0;0;0;54;48;0;0;0;48;37;0;0;0;37
27/05/2020;0-19;176;0;0;0;176;5;0;0;0;5;1;0;0;0;1
27/05/2020;20-39;499;0;0;0;499;26;0;0;0;26;3;0;0;0;3
27/05/2020;40-49;167;0;0;0;167;24;0;0;0;24;3;0;0;0;3
27/05/2020;50-59;114;0;0;0;114;26;0;0;0;26;6;0;0;0;6
27/05/2020;60-69;84;0;0;0;84;34;0;0;0;34;8;0;0;0;8
27/05/2020;70-80+;67;0;0;0;67;43;0;0;0;43;20;0;0;0;20
28/05/2020;0-19;159;0;0;0;159;3;0;0;0;3;1;0;0;0;1
28/05/2020;20-39;524;0;0;0;524;22;0;0;0;22;1;0;0;0;1
28/05/2020;40-49;205;0;0;0;205;15;0;0;0;15;4;0;0;0;4
28/05/2020;50-59;160;0;0;0;160;20;0;0;0;20;5;0;0;0;5
28/05/2020;60-69;117;0;0;0;117;27;0;0;0;27;8;0;0;0;8
28/05/2020;70-80+;88;0;0;0;88;42;0;0;0;42;25;0;0;0;25
29/05/2020;0-19;207;0;0;0;207;3;0;0;0;3;1;0;0;0;1
29/05/2020;20-39;499;0;0;0;499;28;0;0;0;28;3;0;0;0;3
29/05/2020;40-49;235;0;0;0;235;25;0;0;0;25;7;0;0;0;7
29/05/2020;50-59;207;0;0;0;207;25;0;0;0;25;6;0;0;0;6
29/05/2020;60-69;117;0;0;0;117;34;0;0;0;34;14;0;0;0;14
29/05/2020;70-80+;75;0;0;0;75;45;0;0;0;45;22;0;0;0;22
30/05/2020;0-19;221;0;0;0;221;5;0;0;0;5;0;0;0;0;0
30/05/2020;20-39;650;0;0;0;650;22;0;0;0;22;4;0;0;0;4
30/05/2020;40-49;236;0;0;0;236;26;0;0;0;26;7;0;0;0;7
30/05/2020;50-59;197;0;0;0;197;28;0;0;0;28;7;0;0;0;7
30/05/2020;60-69;128;0;0;0;128;28;0;0;0;28;10;0;0;0;10
30/05/2020;70-80+;133;0;0;0;133;37;0;0;0;37;26;0;0;0;26
31/05/2020;0-19;133;0;0;0;133;2;0;0;0;2;1;0;0;0;1
31/05/2020;20-39;515;0;0;0;515;23;0;0;0;23;2;0;0;0;2
31/05/2020;40-49;172;0;0;0;172;21;0;0;0;21;4;0;0;0;4
31/05/2020;50-59;146;0;0;0;146;30;0;0;0;30;9;0;0;0;9
31/05/2020;60-69;98;0;0;0;98;27;0;0;0;27;13;0;0;0;13
31/05/2020;70-80+;82;0;0;0;82;55;0;0;0;55;22;0;0;0;22
1/06/2020;0-19;160;0;0;0;160;4;0;0;0;4;0;0;0;0;0
1/06/2020;20-39;542;0;0;0;542;28;0;0;0;28;3;0;0;0;3
1/06/2020;40-49;162;0;0;0;162;27;0;0;0;27;4;0;0;0;4
1/06/2020;50-59;121;0;0;0;121;38;0;0;0;38;8;0;0;0;8
1/06/2020;60-69;82;0;0;0;82;38;0;0;0;38;17;0;0;0;17
1/06/2020;70-80+;81;0;0;0;81;50;0;0;0;50;23;0;0;0;23
2/06/2020;0-19;201;0;0;0;201;5;0;0;0;5;1;0;0;0;1
2/06/2020;20-39;561;0;0;0;561;23;0;0;0;23;4;0;0;0;4
2/06/2020;40-49;180;0;0;0;180;17;0;0;0;17;3;0;0;0;3
2/06/2020;50-59;158;0;0;0;158;41;0;0;0;41;13;0;0;0;13
2/06/2020;60-69;89;0;0;0;89;35;0;0;0;35;16;0;0;0;16
2/06/2020;70-80+;103;0;0;0;103;50;0;0;0;50;25;0;0;0;25
3/06/2020;0-19;209;0;0;0;209;5;0;0;0;5;2;0;0;0;2
3/06/2020;20-39;627;0;0;0;627;32;0;0;0;32;2;0;0;0;2
3/06/2020;40-49;250;0;0;0;250;32;0;0;0;32;6;0;0;0;6
3/06/2020;50-59;185;0;0;0;185;30;0;0;0;30;10;0;0;0;10
3/06/2020;60-69;138;0;0;0;138;46;0;0;0;46;22;0;0;0;22
3/06/2020;70-80+;114;0;0;0;114;55;0;0;0;55;45;0;0;0;45
4/06/2020;0-19;193;0;0;0;193;1;0;0;0;1;1;0;0;0;1
4/06/2020;20-39;771;0;0;0;771;25;0;0;0;25;3;0;0;0;3
4/06/2020;40-49;288;0;0;0;288;35;0;0;0;35;5;0;0;0;5
4/06/2020;50-59;219;0;0;0;219;32;0;0;0;32;11;0;0;0;11
4/06/2020;60-69;141;0;0;0;141;41;0;0;0;41;15;0;0;0;15
4/06/2020;70-80+;115;0;0;0;115;63;0;0;0;63;30;0;0;0;30
5/06/2020;0-19;198;0;0;0;198;5;0;0;0;5;1;0;0;0;1
5/06/2020;20-39;658;0;0;0;658;35;0;0;0;35;4;0;0;0;4
5/06/2020;40-49;231;0;0;0;231;27;0;0;0;27;2;0;0;0;2
5/06/2020;50-59;182;0;0;0;182;34;0;0;0;34;11;0;0;0;11
5/06/2020;60-69;100;0;0;0;100;62;0;0;0;62;24;0;0;0;24
5/06/2020;70-80+;106;0;0;0;106;60;0;0;0;60;38;0;0;0;38
6/06/2020;0-19;173;0;0;0;173;2;0;0;0;2;0;0;0;0;0
6/06/2020;20-39;634;0;0;0;634;25;0;0;0;25;6;0;0;0;6
6/06/2020;40-49;217;0;0;0;217;24;0;0;0;24;5;0;0;0;5
6/06/2020;50-59;160;0;0;0;160;40;0;0;0;40;4;0;0;0;4
6/06/2020;60-69;100;0;0;0;100;42;0;0;0;42;20;0;0;0;20
6/06/2020;70-80+;87;0;0;0;87;67;0;0;0;67;36;0;0;0;36
7/06/2020;0-19;141;0;0;0;141;5;0;0;0;5;1;0;0;0;1
7/06/2020;20-39;547;0;0;0;547;27;0;0;0;27;4;0;0;0;4
7/06/2020;40-49;181;0;0;0;181;22;0;0;0;22;10;0;0;0;10
7/06/2020;50-59;156;0;0;0;156;33;0;0;0;33;9;0;0;0;9
7/06/2020;60-69;116;0;0;0;116;36;0;0;0;36;19;0;0;0;19
7/06/2020;70-80+;84;0;0;0;84;65;0;0;0;65;35;0;0;0;35
8/06/2020;0-19;188;0;0;0;188;3;0;0;0;3;0;0;0;0;0
8/06/2020;20-39;590;0;0;0;590;41;0;0;0;41;7;0;0;0;7
8/06/2020;40-49;255;0;0;0;255;37;0;0;0;37;10;0;0;0;10
8/06/2020;50-59;188;0;0;0;188;49;0;0;0;49;8;0;0;0;8
8/06/2020;60-69;122;0;0;0;122;47;0;0;0;47;15;0;0;0;15
8/06/2020;70-80+;129;0;0;0;129;73;0;0;0;73;38;0;0;0;38
9/06/2020;0-19;186;0;0;0;186;3;0;0;0;3;0;0;0;0;0
9/06/2020;20-39;612;0;0;0;612;33;0;0;0;33;4;0;0;0;4
9/06/2020;40-49;217;0;0;0;217;34;0;0;0;34;8;0;0;0;8
9/06/2020;50-59;176;0;0;0;176;43;0;0;0;43;11;0;0;0;11
9/06/2020;60-69;110;0;0;0;110;39;0;0;0;39;23;0;0;0;23
9/06/2020;70-80+;75;0;0;0;75;78;0;0;0;78;38;0;0;0;38
10/06/2020;0-19;189;0;0;0;189;5;0;0;0;5;1;0;0;0;1
10/06/2020;20-39;774;0;0;0;774;37;0;0;0;37;5;0;0;0;5
10/06/2020;40-49;240;0;0;0;240;24;0;0;0;24;6;0;0;0;6
10/06/2020;50-59;185;0;0;0;185;36;0;0;0;36;7;0;0;0;7
10/06/2020;60-69;123;0;0;0;123;52;0;0;0;52;17;0;0;0;17
10/06/2020;70-80+;105;0;0;0;105;74;0;0;0;74;42;0;0;0;42
11/06/2020;0-19;215;0;0;0;215;7;0;0;0;7;0;0;0;0;0
11/06/2020;20-39;862;0;0;0;862;29;0;0;0;29;3;0;0;0;3
11/06/2020;40-49;333;0;0;0;333;35;0;0;0;35;4;0;0;0;4
11/06/2020;50-59;234;0;0;0;234;46;0;0;0;46;10;0;0;0;10
11/06/2020;60-69;163;0;0;0;163;53;0;0;0;53;19;0;0;0;19
11/06/2020;70-80+;150;0;0;0;150;82;0;0;0;82;48;0;0;0;48
12/06/2020;0-19;145;0;0;0;145;4;0;0;0;4;0;0;0;0;0
12/06/2020;20-39;578;0;0;0;578;27;0;0;0;27;0;0;0;0;0
12/06/2020;40-49;191;0;0;0;191;27;0;0;0;27;7;0;0;0;7
12/06/2020;50-59;157;0;0;0;157;35;0;0;0;35;11;0;0;0;11
12/06/2020;60-69;116;0;0;0;116;66;0;0;0;66;25;0;0;0;25
12/06/2020;70-80+;87;0;0;0;87;61;0;0;0;61;44;0;0;0;44
13/06/2020;0-19;190;0;0;0;190;3;0;0;0;3;0;0;0;0;0
13/06/2020;20-39;1018;0;0;0;1018;27;0;0;0;27;4;0;0;0;4
13/06/2020;40-49;375;0;0;0;375;25;0;0;0;25;5;0;0;0;5
13/06/2020;50-59;291;0;0;0;291;51;0;0;0;51;11;0;0;0;11
13/06/2020;60-69;184;0;0;0;184;48;0;0;0;48;21;0;0;0;21
13/06/2020;70-80+;168;0;0;0;168;72;0;0;0;72;45;0;0;0;45
14/06/2020;0-19;270;0;0;0;270;5;0;0;0;5;1;0;0;0;1
14/06/2020;20-39;1085;0;0;0;1085;31;0;0;0;31;8;0;0;0;8
14/06/2020;40-49;312;0;0;0;312;20;0;0;0;20;11;0;0;0;11
14/06/2020;50-59;291;0;0;0;291;35;0;0;0;35;20;0;0;0;20
14/06/2020;60-69;174;0;0;0;174;55;0;0;0;55;27;0;0;0;27
14/06/2020;70-80+;155;0;0;0;155;76;0;0;0;76;55;0;0;0;55
15/06/2020;0-19;171;0;0;0;171;7;0;0;0;7;1;0;0;0;1
15/06/2020;20-39;785;0;1;0;786;24;0;0;0;24;2;0;0;0;2
15/06/2020;40-49;260;0;0;0;260;36;0;0;0;36;6;0;0;0;6
15/06/2020;50-59;220;0;0;0;220;47;0;0;0;47;20;0;0;0;20
15/06/2020;60-69;130;0;0;0;130;57;0;0;0;57;24;0;0;0;24
15/06/2020;70-80+;130;0;0;0;130;93;0;0;0;93;54;0;0;0;54
16/06/2020;0-19;291;0;0;0;291;7;0;0;0;7;0;0;0;0;0
16/06/2020;20-39;1049;0;0;0;1049;24;0;0;0;24;5;0;0;0;5
16/06/2020;40-49;335;0;0;0;335;32;0;0;0;32;10;0;0;0;10
16/06/2020;50-59;285;0;0;0;285;55;0;0;0;55;12;0;0;0;12
16/06/2020;60-69;168;0;0;0;168;66;0;0;0;66;25;0;0;0;25
16/06/2020;70-80+;161;0;0;0;161;103;0;0;0;103;67;0;0;0;67
17/06/2020;0-19;120;0;0;0;120;9;0;0;0;9;0;0;0;0;0
17/06/2020;20-39;703;0;0;0;703;26;0;0;0;26;7;0;0;0;7
17/06/2020;40-49;258;0;0;0;258;33;0;0;0;33;4;0;0;0;4
17/06/2020;50-59;218;0;0;0;218;49;0;0;0;49;17;0;0;0;17
17/06/2020;60-69;136;0;0;0;136;59;0;0;0;59;33;0;0;0;33
17/06/2020;70-80+;124;0;0;0;124;96;0;0;0;96;56;0;0;0;56
18/06/2020;0-19;347;0;0;0;347;6;0;0;0;6;1;0;0;0;1
18/06/2020;20-39;1384;0;0;0;1384;38;0;0;0;38;9;0;0;0;9
18/06/2020;40-49;492;0;0;0;492;38;0;0;0;38;10;0;0;0;10
18/06/2020;50-59;393;0;0;0;393;47;0;0;0;47;20;0;0;0;20
18/06/2020;60-69;247;0;0;0;247;58;0;0;0;58;26;0;0;0;26
18/06/2020;70-80+;214;0;0;0;214;94;0;0;0;94;71;0;0;0;71
19/06/2020;0-19;326;0;0;0;326;2;0;0;0;2;0;0;0;0;0
19/06/2020;20-39;1370;0;0;0;1370;41;0;0;0;41;9;0;0;0;9
19/06/2020;40-49;496;0;0;0;496;33;0;0;0;33;9;0;0;0;9
19/06/2020;50-59;404;0;0;0;404;58;0;0;0;58;17;0;0;0;17
19/06/2020;60-69;264;0;0;0;264;56;0;0;0;56;26;0;0;0;26
19/06/2020;70-80+;232;0;0;0;232;80;0;0;0;80;58;0;0;0;58
20/06/2020;0-19;231;0;0;0;231;1;0;0;0;1;1;0;0;0;1
20/06/2020;20-39;1181;0;0;0;1181;35;0;0;0;35;5;0;0;0;5
20/06/2020;40-49;414;0;0;0;414;21;0;0;0;21;7;0;0;0;7
20/06/2020;50-59;329;0;0;0;329;46;0;0;0;46;17;0;0;0;17
20/06/2020;60-69;184;0;0;0;184;43;0;0;0;43;38;0;0;0;38
20/06/2020;70-80+;192;0;0;0;192;102;0;0;0;102;58;0;0;0;58
21/06/2020;0-19;304;0;0;0;304;0;0;0;0;0;1;0;0;0;1
21/06/2020;20-39;1321;0;0;0;1321;29;0;0;0;29;9;0;0;0;9
21/06/2020;40-49;443;0;0;0;443;29;0;0;0;29;15;0;0;0;15
21/06/2020;50-59;335;0;0;0;335;50;0;0;0;50;19;0;0;0;19
21/06/2020;60-69;257;0;0;0;257;59;0;0;0;59;42;0;0;0;42
21/06/2020;70-80+;199;0;0;0;199;97;0;0;0;97;64;0;0;0;64
22/06/2020;0-19;328;0;0;0;328;6;0;0;0;6;1;0;0;0;1
22/06/2020;20-39;1481;0;0;0;1481;36;0;0;0;36;12;0;0;0;12
22/06/2020;40-49;452;0;0;0;452;37;0;0;0;37;15;0;0;0;15
22/06/2020;50-59;405;0;0;0;405;65;0;0;0;65;27;0;0;0;27
22/06/2020;60-69;221;0;0;0;221;61;0;0;0;61;32;0;0;0;32
